"id","date","prcp","snwd","tavg","tmax","tmin","tobs","wesd","dapr","mdpr","snow","wesf","elevationMeter","latitude","name","datacoverage","GHCND_id","longitude","mountain"
"USS0021C33S",2018-05-06,203,2718,71,124,45,50,13005,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-07,0,2642,86,129,40,84,12446,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-08,25,2565,95,150,50,59,12090,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-09,25,2515,40,73,17,17,11811,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-10,51,2489,11,31,0,2,11709,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-11,0,2438,34,67,0,47,11532,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-12,25,2388,95,145,38,91,11405,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-13,0,2311,119,161,71,99,11227,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-14,0,2210,133,166,96,114,10998,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-15,0,2134,136,190,78,78,10693,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-16,0,2032,92,149,44,46,10236,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-17,0,1956,59,104,31,41,9881,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-18,51,1930,63,108,40,49,9779,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-19,51,1905,59,87,44,54,9601,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-20,0,1829,56,91,28,29,9296,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-21,0,1778,95,141,20,96,9042,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-22,0,1702,129,175,87,115,8712,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-23,0,1575,119,183,70,70,8458,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-24,0,1473,97,139,53,63,7772,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-25,0,1422,65,112,23,23,7595,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-26,0,1397,29,56,7,36,7417,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-27,0,1270,92,144,32,54,6909,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-28,0,1219,70,111,32,32,6502,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-29,0,1194,23,48,-2,-2,6375,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-30,0,1143,38,92,-20,20,6172,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-05-31,0,1118,17,52,-2,-2,6071,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-01,0,1067,30,83,-13,36,5766,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-02,0,991,97,152,33,88,5309,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-03,0,914,81,140,28,28,5055,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-04,0,889,25,67,1,12,4801,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-05,0,813,45,97,-5,26,4521,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-06,0,762,93,155,24,66,4039,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-07,0,660,78,118,40,42,3581,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-08,0,610,58,107,26,26,3353,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-09,102,610,13,37,-9,-8,3327,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-10,102,610,1,22,-13,-1,3454,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-11,0,610,28,71,-9,22,3277,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-12,51,533,92,147,23,68,2997,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-13,0,483,41,67,16,16,2845,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-14,25,457,30,67,8,16,2642,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-15,0,406,57,107,12,31,2362,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-16,76,330,66,109,27,57,2184,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-17,0,279,106,157,50,114,1854,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-18,0,229,125,159,92,101,1524,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-19,0,152,142,185,101,118,1118,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-20,0,51,134,188,102,104,660,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-21,0,0,111,154,68,68,127,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-22,0,0,82,125,58,58,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-23,0,0,78,122,39,88,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-24,0,0,151,209,68,68,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-25,0,0,49,83,28,28,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-26,0,0,66,122,14,48,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-27,0,0,80,138,32,33,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-28,25,0,42,60,24,46,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-29,0,0,72,116,45,61,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-06-30,0,0,76,129,47,57,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-01,0,0,63,106,19,19,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-02,0,0,31,68,10,24,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-03,25,0,78,143,14,70,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-04,0,0,100,131,63,100,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-05,0,0,145,221,97,106,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-06,0,0,115,174,65,65,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-07,0,0,91,142,48,68,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-08,0,0,134,199,64,97,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-09,0,0,122,188,59,59,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-10,0,0,74,112,50,70,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-11,0,0,131,198,65,120,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-12,0,0,171,227,118,139,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-13,0,0,168,231,101,103,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-14,0,0,158,222,82,140,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-15,0,0,184,244,131,154,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-16,0,0,189,238,143,150,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-17,0,0,164,215,101,101,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-18,0,0,133,171,73,76,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-19,0,0,90,138,40,46,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-20,0,0,78,138,34,47,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-21,0,0,93,145,39,91,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-22,0,0,143,203,87,137,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-23,0,0,166,220,109,111,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-24,0,0,161,217,106,128,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-25,0,0,173,226,122,132,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-26,0,0,171,220,125,131,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-27,0,0,169,214,126,127,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-28,0,0,164,229,123,146,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-29,0,0,189,239,143,169,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-30,0,0,201,246,165,173,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-07-31,0,0,168,212,96,106,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-01,0,0,134,193,81,108,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-02,0,0,108,151,63,63,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-03,0,0,73,105,53,64,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-04,0,0,109,168,58,96,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-05,0,0,143,190,92,133,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-06,0,0,167,214,126,130,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-07,0,0,188,236,128,173,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-08,0,0,210,261,168,176,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-09,0,0,213,258,174,204,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-10,0,0,186,223,124,126,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-11,25,0,90,128,64,65,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-12,0,0,98,145,55,91,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-13,25,0,134,185,88,122,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-14,0,0,162,220,115,148,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-15,0,0,174,225,129,151,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-16,0,0,159,217,112,124,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-17,0,0,122,166,86,102,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-18,0,0,155,208,97,143,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-19,0,0,157,204,126,147,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-20,0,0,152,195,106,106,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-21,0,0,131,184,79,122,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-22,0,0,152,212,104,104,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-23,0,0,104,153,49,49,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-24,0,0,50,92,26,37,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-25,0,0,57,108,30,54,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-26,51,0,53,58,48,57,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-27,0,0,84,129,45,74,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-28,0,0,118,172,65,111,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-29,0,0,115,169,74,78,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-30,0,0,79,113,63,63,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-08-31,0,0,71,112,42,42,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-01,0,0,67,116,33,59,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-02,25,0,112,173,58,66,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-03,0,0,85,138,47,81,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-04,25,0,103,153,60,86,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-05,25,0,129,184,81,122,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-06,0,0,144,203,91,98,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-07,0,0,122,190,74,78,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-08,0,0,66,101,50,52,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-09,0,0,84,149,43,67,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-10,76,0,56,74,42,44,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-11,51,0,43,72,32,35,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-12,0,0,39,69,26,28,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-13,0,0,40,70,19,37,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-14,0,0,46,89,16,31,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-15,25,0,44,75,18,33,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-16,127,0,31,43,19,19,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-17,25,0,43,92,4,27,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
"USS0021C33S",2018-09-18,0,0,66,115,24,58,0,NA,NA,NA,NA,"1767.8","46.62","PIGTAIL PEAK, WA US","1","GHCND:USS0021C33S","-121.39","White Pass, Washington, USA"
